#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
EZH2	CDK6	1850211	1845799	ENSP00000320147	ENSP00000265734	0.000	0.000	0.000	0.000	0.000	0.292	0.000	0.414	0.567
CDKN2A	TRIP12	1859838	1846877	ENSP00000394932	ENSP00000283943	0.000	0.000	0.000	0.000	0.000	0.959	0.000	0.860	0.994
MDM2	CDK6	1861282	1845799	ENSP00000417281	ENSP00000265734	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.502	0.502
SMAD3	TP53	1851536	1846083	ENSP00000332973	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.911	0.000	0.912	0.991
ETS2	CDKN1A	1853968	1843736	ENSP00000353344	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.872	0.872
E4F1	KDM6B	1848326	1844330	ENSP00000301727	ENSP00000254846	0.000	0.000	0.000	0.000	0.000	0.104	0.000	0.383	0.423
CDKN2A	CDKN2C	1859838	1845196	ENSP00000394932	ENSP00000262662	0.000	0.000	0.000	0.821	0.000	0.564	0.900	0.907	0.961
NPM1	CDK4	1847808	1844551	ENSP00000296930	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
MDM2	EIF2C1	1861282	1855852	ENSP00000417281	ENSP00000362300	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.197	0.916
UBC	SP1	1852861	1851138	ENSP00000344818	ENSP00000329357	0.000	0.000	0.000	0.000	0.000	0.994	0.000	0.177	0.995
MDM2	UBC	1861282	1852861	ENSP00000417281	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.081	0.999
PIK3CA	CCND2	1845446	1844875	ENSP00000263967	ENSP00000261254	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.403	0.403
MYC	CDK4	1856789	1844551	ENSP00000367207	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.464	0.900	0.960	0.997
CDK1	E2F1	1858283	1852951	ENSP00000378699	ENSP00000345571	0.000	0.000	0.000	0.000	0.000	0.850	0.900	0.587	0.993
CDKN2A	ETS1	1859838	1858032	ENSP00000394932	ENSP00000376436	0.000	0.000	0.000	0.000	0.000	0.074	0.900	0.373	0.936
MDM2	PIK3CA	1861282	1845446	ENSP00000417281	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.471	0.471
CDK1	CCND1	1858283	1843117	ENSP00000378699	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.867	0.000	0.913	0.988
MDM2	CDK5RAP3	1861282	1852848	ENSP00000417281	ENSP00000344683	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.191	0.633
CDKN1A	CDKN1B	1843736	1843169	ENSP00000244741	ENSP00000228872	0.000	0.000	0.000	0.764	0.000	0.920	0.900	0.920	0.993
TP53	TWIST1	1846083	1843619	ENSP00000269305	ENSP00000242261	0.000	0.000	0.000	0.000	0.000	0.807	0.000	0.908	0.981
CDK6	MAPK14	1845799	1843222	ENSP00000265734	ENSP00000229794	0.000	0.000	0.434	0.824	0.000	0.299	0.000	0.532	0.408
CDK1	BCL2L1	1858283	1848421	ENSP00000378699	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.936	0.937
TWIST1	EGR1	1843619	1843543	ENSP00000242261	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.511	0.511
BMI1	RNF2	1856537	1854609	ENSP00000365851	ENSP00000356480	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.831	0.999
CDKN2C	CCND2	1845196	1844875	ENSP00000262662	ENSP00000261254	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.636	0.924
BMI1	CCND1	1856537	1843117	ENSP00000365851	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.511	0.511
UBC	CDK5RAP3	1852861	1852848	ENSP00000344818	ENSP00000344683	0.000	0.000	0.000	0.000	0.000	0.994	0.000	0.053	0.994
HDAC9	KDM6B	1860731	1844330	ENSP00000408617	ENSP00000254846	0.000	0.000	0.000	0.000	0.000	0.079	0.000	0.649	0.663
HDAC9	EED	1860731	1845338	ENSP00000408617	ENSP00000263360	0.000	0.000	0.000	0.000	0.000	0.230	0.000	0.273	0.417
EZH2	EED	1850211	1845338	ENSP00000320147	ENSP00000263360	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.988	0.999
MYCN	CDK4	1846701	1844551	ENSP00000281043	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.506	0.506
BMI1	TWIST1	1856537	1843619	ENSP00000365851	ENSP00000242261	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
ING1	TP53	1856375	1846083	ENSP00000364929	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.917	0.000	0.909	0.992
TP53	CCND2	1846083	1844875	ENSP00000269305	ENSP00000261254	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.658	0.658
MYC	BMI1	1856789	1856537	ENSP00000367207	ENSP00000365851	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.912	0.990
SMAD4	KDM6B	1852473	1844330	ENSP00000341551	ENSP00000254846	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.116	0.609
CDKN2C	CDKN1B	1845196	1843169	ENSP00000262662	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.832	0.982
TOP1	CDKN1A	1854138	1843736	ENSP00000354522	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.508	0.508
CDKN1A	EGR1	1843736	1843543	ENSP00000244741	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.909	0.909
E2F2	E2F3	1854335	1845241	ENSP00000355249	ENSP00000262904	0.000	0.000	0.000	0.910	0.000	0.000	0.900	0.879	0.907
RB1	MAPK14	1845924	1843222	ENSP00000267163	ENSP00000229794	0.000	0.000	0.000	0.000	0.000	0.912	0.900	0.265	0.993
ETS2	BCL2L1	1853968	1848421	ENSP00000353344	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.864	0.864
UBC	SMAD4	1852861	1852473	ENSP00000344818	ENSP00000341551	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.080	0.999
EIF2C1	RNF2	1855852	1854609	ENSP00000362300	ENSP00000356480	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NPM1	CDKN1A	1847808	1843736	ENSP00000296930	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.873	0.944
CDK5RAP3	NPM1	1852848	1847808	ENSP00000344683	ENSP00000296930	0.000	0.000	0.000	0.000	0.000	0.572	0.000	0.151	0.621
KAT5	MYCN	1852315	1846701	ENSP00000340330	ENSP00000281043	0.000	0.000	0.000	0.000	0.000	0.570	0.000	0.262	0.669
CDK6	CDKN1A	1845799	1843736	ENSP00000265734	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.859	0.900	0.962	0.999
UBC	SUZ12	1852861	1849881	ENSP00000344818	ENSP00000316578	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.043	0.621
TOP1	TP53	1854138	1846083	ENSP00000354522	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.917	0.000	0.754	0.978
E2F1	CCND1	1852951	1843117	ENSP00000345571	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.184	0.900	0.928	0.993
HDAC9	KAT5	1860731	1852315	ENSP00000408617	ENSP00000340330	0.000	0.000	0.000	0.000	0.000	0.308	0.000	0.754	0.823
MYC	PIK3CA	1856789	1845446	ENSP00000367207	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.537	0.951
ABL1	CDK2	1855665	1845906	ENSP00000361423	ENSP00000266970	0.000	0.000	0.000	0.693	0.000	0.107	0.900	0.608	0.923
E2F2	CDK2	1854335	1845906	ENSP00000355249	ENSP00000266970	0.000	0.000	0.000	0.000	0.000	0.285	0.900	0.866	0.989
SP1	CDK4	1851138	1844551	ENSP00000329357	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.589	0.000	0.367	0.729
BCL2L1	CDKN1A	1848421	1843736	ENSP00000302564	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.752	0.752
ETS1	TP53	1858032	1846083	ENSP00000376436	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.812	0.000	0.908	0.982
SP1	RB1	1851138	1845924	ENSP00000329357	ENSP00000267163	0.000	0.000	0.000	0.000	0.000	0.964	0.900	0.846	0.999
RNF2	SUZ12	1854609	1849881	ENSP00000356480	ENSP00000316578	0.000	0.000	0.000	0.000	0.000	0.533	0.900	0.840	0.991
MYC	RB1	1856789	1845924	ENSP00000367207	ENSP00000267163	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.700	0.986
SUZ12	E2F3	1849881	1845241	ENSP00000316578	ENSP00000262904	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.211	0.917
EZH2	E2F3	1850211	1845241	ENSP00000320147	ENSP00000262904	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.488	0.946
CCND3	TP53	1855798	1846083	ENSP00000362082	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.648	0.648
CDKN2A	E4F1	1859838	1848326	ENSP00000394932	ENSP00000301727	0.000	0.000	0.000	0.000	0.000	0.598	0.000	0.851	0.937
BMI1	EIF2C1	1856537	1855852	ENSP00000365851	ENSP00000362300	0.000	0.000	0.000	0.000	0.000	0.321	0.900	0.099	0.933
UBC	MAPK14	1852861	1843222	ENSP00000344818	ENSP00000229794	0.000	0.000	0.000	0.000	0.000	0.847	0.000	0.264	0.882
UBC	NPM1	1852861	1847808	ENSP00000344818	ENSP00000296930	0.000	0.000	0.000	0.000	0.000	0.999	0.000	0.075	0.999
CDK1	E2F2	1858283	1854335	ENSP00000378699	ENSP00000355249	0.000	0.000	0.000	0.000	0.000	0.285	0.900	0.785	0.983
SP1	PIK3CA	1851138	1845446	ENSP00000329357	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.074	0.900	0.084	0.907
BCL2L1	CDK6	1848421	1845799	ENSP00000302564	ENSP00000265734	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.563	0.563
CDKN1A	CCND1	1843736	1843117	ENSP00000244741	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.974	0.999
HDAC9	ING1	1860731	1856375	ENSP00000408617	ENSP00000364929	0.000	0.000	0.000	0.000	0.000	0.298	0.000	0.652	0.745
CDK1	CCND2	1858283	1844875	ENSP00000378699	ENSP00000261254	0.000	0.000	0.000	0.000	0.000	0.360	0.000	0.845	0.897
HDAC9	CDKN1A	1860731	1843736	ENSP00000408617	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.938	0.938
CDK1	TOP1	1858283	1854138	ENSP00000378699	ENSP00000354522	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.527	0.527
CDKN2AIP	MDM2	1861696	1861282	ENSP00000427108	ENSP00000417281	0.000	0.000	0.000	0.000	0.000	0.812	0.000	0.203	0.844
SP1	CDK6	1851138	1845799	ENSP00000329357	ENSP00000265734	0.000	0.000	0.000	0.000	0.000	0.098	0.000	0.396	0.432
CDKN2A	CDK4	1859838	1844551	ENSP00000394932	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.993	0.999
E2F2	RB1	1854335	1845924	ENSP00000355249	ENSP00000267163	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.863	0.999
RB1	CDKN1B	1845924	1843169	ENSP00000267163	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.109	0.900	0.659	0.967
ABL1	E2F1	1855665	1852951	ENSP00000361423	ENSP00000345571	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.151	0.911
BMI1	EZH2	1856537	1850211	ENSP00000365851	ENSP00000320147	0.000	0.000	0.000	0.000	0.000	0.707	0.900	0.879	0.996
CDKN2C	CCND1	1845196	1843117	ENSP00000262662	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.700	0.968
TP53	CCND1	1846083	1843117	ENSP00000269305	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.979	0.979
HDAC9	TP53	1860731	1846083	ENSP00000408617	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.949	0.977
EZH2	CDK2	1850211	1845906	ENSP00000320147	ENSP00000266970	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.917	0.963
TP53	CDK4	1846083	1844551	ENSP00000269305	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.988	0.988
SP1	EGR1	1851138	1843543	ENSP00000329357	ENSP00000239938	0.000	0.000	0.000	0.646	0.000	0.807	0.000	0.913	0.869
UCHL1	CDK6	1846906	1845799	ENSP00000284440	ENSP00000265734	0.000	0.000	0.000	0.000	0.000	0.569	0.000	0.060	0.577
CDKN2C	CDKN1A	1845196	1843736	ENSP00000262662	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.828	0.982
BCL2L1	TP53	1848421	1846083	ENSP00000302564	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.996	0.000	0.974	0.999
CDK1	CDKN1A	1858283	1843736	ENSP00000378699	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.979	0.900	0.965	0.999
EIF2C1	E2F2	1855852	1854335	ENSP00000362300	ENSP00000355249	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.227	0.919
E4F1	TP53	1848326	1846083	ENSP00000301727	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.917	0.900	0.329	0.993
CCND3	CDKN1B	1855798	1843169	ENSP00000362082	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.998	0.800	0.951	0.999
SP1	CDKN1A	1851138	1843736	ENSP00000329357	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.567	0.900	0.908	0.995
SMAD3	CDKN1A	1851536	1843736	ENSP00000332973	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.912	0.990
SMAD4	SP1	1852473	1851138	ENSP00000341551	ENSP00000329357	0.000	0.000	0.000	0.000	0.000	0.992	0.900	0.357	0.999
CCND2	EGR1	1844875	1843543	ENSP00000261254	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
TOP1	UBC	1854138	1852861	ENSP00000354522	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.972	0.000	0.166	0.976
E2F2	SP1	1854335	1851138	ENSP00000355249	ENSP00000329357	0.000	0.000	0.000	0.000	0.000	0.564	0.900	0.138	0.959
SMAD4	PIK3CA	1852473	1845446	ENSP00000341551	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.531	0.532
ABL1	EGR1	1855665	1843543	ENSP00000361423	ENSP00000239938	0.000	0.000	0.000	0.000	0.065	0.080	0.000	0.868	0.877
NPM1	TRIP12	1847808	1846877	ENSP00000296930	ENSP00000283943	0.000	0.000	0.000	0.000	0.000	0.564	0.000	0.874	0.942
CCND3	CDK6	1855798	1845799	ENSP00000362082	ENSP00000265734	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.990	0.999
MYC	CCND3	1856789	1855798	ENSP00000367207	ENSP00000362082	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.923	0.923
EIF2C1	CDK4	1855852	1844551	ENSP00000362300	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.078	0.903
MYC	WRN	1856789	1847932	ENSP00000367207	ENSP00000298139	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.859	0.859
TP53	EGR1	1846083	1843543	ENSP00000269305	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.963	0.000	0.937	0.997
CTCF	KDM6B	1845456	1844330	ENSP00000264010	ENSP00000254846	0.000	0.000	0.000	0.000	0.000	0.104	0.000	0.448	0.484
MDM2	SP1	1861282	1851138	ENSP00000417281	ENSP00000329357	0.000	0.000	0.000	0.000	0.000	0.235	0.000	0.862	0.890
SMAD3	CCND1	1851536	1843117	ENSP00000332973	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.525	0.525
NPM1	CDK2	1847808	1845906	ENSP00000296930	ENSP00000266970	0.000	0.000	0.000	0.000	0.000	0.812	0.000	0.896	0.979
PIK3CA	CDKN1B	1845446	1843169	ENSP00000263967	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.457	0.457
CDKN2A	RB1	1859838	1845924	ENSP00000394932	ENSP00000267163	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.962	0.996
BCL2L1	MYCN	1848421	1846701	ENSP00000302564	ENSP00000281043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
ABL1	MAPK14	1855665	1843222	ENSP00000361423	ENSP00000229794	0.000	0.000	0.000	0.665	0.000	0.194	0.900	0.462	0.928
EZH2	KDM6B	1850211	1844330	ENSP00000320147	ENSP00000254846	0.000	0.000	0.000	0.000	0.000	0.201	0.000	0.773	0.811
EIF2C1	E2F1	1855852	1852951	ENSP00000362300	ENSP00000345571	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.295	0.926
CDKN2A	CCND1	1859838	1843117	ENSP00000394932	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.803	0.900	0.972	0.999
MDM2	CCND1	1861282	1843117	ENSP00000417281	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.650	0.650
RB1	EED	1845924	1845338	ENSP00000267163	ENSP00000263360	0.000	0.000	0.000	0.000	0.092	0.664	0.000	0.384	0.795
ABL1	UBC	1855665	1852861	ENSP00000361423	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.879	0.000	0.218	0.902
E2F3	CDKN1A	1845241	1843736	ENSP00000262904	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.507	0.948
TP53	CDK2	1846083	1845906	ENSP00000269305	ENSP00000266970	0.000	0.000	0.000	0.000	0.000	0.982	0.900	0.979	0.999
TOP1	CCND1	1854138	1843117	ENSP00000354522	ENSP00000227507	0.000	0.000	0.000	0.000	0.064	0.000	0.000	0.873	0.876
RNF2	TP53	1854609	1846083	ENSP00000356480	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.802	0.000	0.261	0.847
MYCN	CCND2	1846701	1844875	ENSP00000281043	ENSP00000261254	0.000	0.000	0.000	0.000	0.091	0.000	0.000	0.505	0.530
BMI1	SUZ12	1856537	1849881	ENSP00000365851	ENSP00000316578	0.000	0.000	0.000	0.000	0.000	0.341	0.900	0.819	0.987
ABL1	NPM1	1855665	1847808	ENSP00000361423	ENSP00000296930	0.000	0.000	0.000	0.000	0.000	0.073	0.000	0.886	0.890
UBC	CTCF	1852861	1845456	ENSP00000344818	ENSP00000264010	0.000	0.000	0.000	0.000	0.000	0.733	0.000	0.177	0.772
HDAC9	MYC	1860731	1856789	ENSP00000408617	ENSP00000367207	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.926	0.926
MYC	TP53	1856789	1846083	ENSP00000367207	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.150	0.900	0.981	0.998
CCND3	CDK4	1855798	1844551	ENSP00000362082	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.993	0.999
ETS1	EIF2C1	1858032	1855852	ENSP00000376436	ENSP00000362300	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CDKN2A	CDK2	1859838	1845906	ENSP00000394932	ENSP00000266970	0.000	0.000	0.000	0.000	0.000	0.451	0.000	0.974	0.985
BCL2L1	CDKN1B	1848421	1843169	ENSP00000302564	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.668	0.668
EIF2C1	E2F3	1855852	1845241	ENSP00000362300	ENSP00000262904	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.224	0.919
UBC	BCL2L1	1852861	1848421	ENSP00000344818	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.981	0.000	0.145	0.983
TP53	MAPK14	1846083	1843222	ENSP00000269305	ENSP00000229794	0.000	0.000	0.000	0.000	0.000	0.912	0.900	0.917	0.999
SMAD3	CDK4	1851536	1844551	ENSP00000332973	ENSP00000257904	0.000	0.000	0.000	0.000	0.000	0.857	0.900	0.895	0.998
CDK1	CDKN2C	1858283	1845196	ENSP00000378699	ENSP00000262662	0.000	0.000	0.000	0.000	0.119	0.149	0.000	0.675	0.735
UBC	EZH2	1852861	1850211	ENSP00000344818	ENSP00000320147	0.000	0.000	0.000	0.000	0.000	0.945	0.000	0.081	0.948
ETS1	MYC	1858032	1856789	ENSP00000376436	ENSP00000367207	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.517	0.517
SMAD3	EGR1	1851536	1843543	ENSP00000332973	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.788	0.788
E2F1	E2F3	1852951	1845241	ENSP00000345571	ENSP00000262904	0.000	0.000	0.000	0.877	0.000	0.000	0.900	0.869	0.910
CCND3	E2F1	1855798	1852951	ENSP00000362082	ENSP00000345571	0.000	0.000	0.000	0.000	0.000	0.184	0.900	0.615	0.965
ABL1	RB1	1855665	1845924	ENSP00000361423	ENSP00000267163	0.000	0.000	0.000	0.000	0.000	0.962	0.900	0.878	0.999
PIK3CA	CDK4	1845446	1844551	ENSP00000263967	ENSP00000257904	0.000	0.000	0.000	0.000	0.065	0.216	0.000	0.531	0.626
E2F3	CDKN1B	1845241	1843169	ENSP00000262904	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.473	0.945
TP53	CTCF	1846083	1845456	ENSP00000269305	ENSP00000264010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.889	0.889
CDKN2A	EIF2C1	1859838	1855852	ENSP00000394932	ENSP00000362300	0.000	0.000	0.000	0.000	0.000	0.095	0.900	0.229	0.924
EGR1	CCND1	1843543	1843117	ENSP00000239938	ENSP00000227507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.912	0.912
HDAC9	SMAD3	1860731	1851536	ENSP00000408617	ENSP00000332973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.880	0.881
MYC	UBC	1856789	1852861	ENSP00000367207	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.999	0.000	0.243	0.999
RB1	CDKN1A	1845924	1843736	ENSP00000267163	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.570	0.900	0.720	0.986
CDK2	CDKN1A	1845906	1843736	ENSP00000266970	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.994	0.999
KAT5	CCND2	1852315	1844875	ENSP00000340330	ENSP00000261254	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.213	0.917
SMAD4	SMAD3	1852473	1851536	ENSP00000341551	ENSP00000332973	0.000	0.000	0.000	0.772	0.000	0.999	0.900	0.994	0.999
MDM2	TOP1	1861282	1854138	ENSP00000417281	ENSP00000354522	0.000	0.000	0.000	0.000	0.000	0.169	0.000	0.406	0.485
ABL1	CCND2	1855665	1844875	ENSP00000361423	ENSP00000261254	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.875	0.945
SMAD4	MYCN	1852473	1846701	ENSP00000341551	ENSP00000281043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.850	0.850
TOP1	TWIST1	1854138	1843619	ENSP00000354522	ENSP00000242261	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.529	0.529
CDKN2A	EZH2	1859838	1850211	ENSP00000394932	ENSP00000320147	0.000	0.000	0.000	0.000	0.000	0.375	0.900	0.615	0.973
E4F1	RB1	1848326	1845924	ENSP00000301727	ENSP00000267163	0.000	0.000	0.000	0.000	0.000	0.601	0.000	0.197	0.666
BMI1	UBC	1856537	1852861	ENSP00000365851	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.977	0.000	0.126	0.979
CDK2	CCND2	1845906	1844875	ENSP00000266970	ENSP00000261254	0.000	0.000	0.000	0.000	0.000	0.871	0.900	0.986	0.999
CDKN2A	UCHL1	1859838	1846906	ENSP00000394932	ENSP00000284440	0.000	0.000	0.000	0.000	0.000	0.570	0.000	0.846	0.931
E2F1	CDK6	1852951	1845799	ENSP00000345571	ENSP00000265734	0.000	0.000	0.000	0.000	0.000	0.244	0.900	0.610	0.968
BMI1	CDKN1B	1856537	1843169	ENSP00000365851	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.438	0.438
HDAC9	CDKN1B	1860731	1843169	ENSP00000408617	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.480
CDK1	CDK6	1858283	1845799	ENSP00000378699	ENSP00000265734	0.000	0.000	0.519	0.934	0.066	0.109	0.900	0.883	0.917
HDAC9	SMAD4	1860731	1852473	ENSP00000408617	ENSP00000341551	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.414
CDK1	WRN	1858283	1847932	ENSP00000378699	ENSP00000298139	0.000	0.000	0.000	0.000	0.082	0.259	0.000	0.381	0.542
MDM2	CDKN1A	1861282	1843736	ENSP00000417281	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.731	0.999
CDKN2A	E2F1	1859838	1852951	ENSP00000394932	ENSP00000345571	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.864	0.993
CDK6	CDKN2C	1845799	1845196	ENSP00000265734	ENSP00000262662	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.877	0.999
CDKN2A	CDK5RAP3	1859838	1852848	ENSP00000394932	ENSP00000344683	0.000	0.000	0.000	0.000	0.000	0.808	0.000	0.827	0.965
UBC	KAT5	1852861	1852315	ENSP00000344818	ENSP00000340330	0.000	0.000	0.000	0.000	0.000	0.979	0.000	0.064	0.981
SMAD4	TP53	1852473	1846083	ENSP00000341551	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.943	0.943
EZH2	TP53	1850211	1846083	ENSP00000320147	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.921	0.921
E2F2	EZH2	1854335	1850211	ENSP00000355249	ENSP00000320147	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.341	0.931
CDKN2A	KAT5	1859838	1852315	ENSP00000394932	ENSP00000340330	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.866	0.941
MYC	CDKN1B	1856789	1843169	ENSP00000367207	ENSP00000228872	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.968	0.996
E2F1	CDKN1A	1852951	1843736	ENSP00000345571	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.344	0.969
MYC	KAT5	1856789	1852315	ENSP00000367207	ENSP00000340330	0.000	0.000	0.000	0.000	0.000	0.942	0.900	0.889	0.999
CDK2	E2F3	1845906	1845241	ENSP00000266970	ENSP00000262904	0.000	0.000	0.000	0.000	0.000	0.285	0.900	0.883	0.990
MYC	TOP1	1856789	1854138	ENSP00000367207	ENSP00000354522	0.000	0.000	0.000	0.000	0.000	0.225	0.000	0.897	0.917
EZH2	CDKN1A	1850211	1843736	ENSP00000320147	ENSP00000244741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.470	0.470
MYC	CCND2	1856789	1844875	ENSP00000367207	ENSP00000261254	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.937	0.993
